adfas,adf,sdf,awe,rtea,teaf,erte,ert
1496203942.8973340988,1496203942.8997650146, -1.6721, -2.1206, -0.3538,-70.8618, 13.0310,  1.0986
1496203942.8998420238,1496203942.9021270275, -1.6721, -2.1206, -0.3538,-70.8618, 13.0310,  1.0986
1496203942.9022009373,1496203942.9044890404, -1.6721, -2.1206, -0.3538,-70.8618, 13.0310,  1.0986
1496203942.9045639038,1496203942.9068529606, -1.6721, -2.1206, -0.3538,-70.8618, 13.0310,  1.0986
1496203942.9069280624,1496203942.9093248844, -1.6721, -2.1206, -0.3538,-70.8618, 13.0310, 16.7236
1496203942.9094018936,1496203942.9117980003, -1.6721, -2.1206, -0.3538,-19.2871, -1.7090, 19.4550
1496203942.9118731022,1496203942.9142680168, -1.6721, -2.1206, -0.3538,-19.2871, -1.7090, 19.4550
1496203942.9143431187,1496203942.9167330265, -1.6721,  0.4514, -0.4944,-19.2871, -1.7090, 19.4550
1496203942.9168100357,1496203942.9192121029, -1.1140,  0.4514, -0.4944,-19.2871, -1.7090, 19.4550
1496203942.9192891121,1496203942.9216549397, -1.1140,  0.4514, -0.4944, 25.4059, 15.2588, 39.5203
1496203942.9217340946,1496203942.9241058826, -1.1140,  0.4514, -0.4944, 25.4059, 15.2588, 39.5203
1496203942.9241850376,1496203942.9265539646, -1.1140,  0.4514, -0.4944, 25.4059, 15.2588, 39.5203
1496203942.9266319275,1496203942.9290299416, -1.1140,  0.4514, -0.4944, 25.4059, 15.2588, 39.5203
1496203942.9291090965,1496203942.9315190315, -1.1140,  0.4514, -0.4944, 44.7845, 40.7257, 82.6874
1496203942.9315979481,1496203942.9340040684, -1.1140,  0.4514, -0.4944, 44.7845, 40.7257, 82.6874
1496203942.9340829849,1496203942.9364919662, -1.1140,  0.0139, -0.5264, 44.7845, 40.7257, 82.6874
1496203942.9365699291,1496203942.9389810562, -1.2957,  0.0437, -0.5264, 44.7845, 40.7257, 82.6874
1496203942.9390599728,1496203942.9413459301, -1.2957,  0.0437, -0.5264, 44.7845, 32.9132, 41.5039
1496203942.9414238930,1496203942.9437110424, -1.2957,  0.0437, -0.5264, 16.0217, 31.5399, 41.5039
1496203942.9437890053,1496203942.9460699558, -1.2957,  0.0437, -0.5264, 16.0217, 31.5399, 41.5039
1496203942.9461491108,1496203942.9484279156, -1.2957,  0.0437, -0.5264, 16.0217, 31.5399, 41.5039
1496203942.9486129284,1496203942.9510540962, -1.2957,  0.0437, -0.5264, 16.0217, 31.5399, 41.5039
1496203942.9511339664,1496203942.9535369873, -1.2957,  0.0437, -0.5264,-39.0778, 16.9983,  0.7477
1496203942.9536139965,1496203942.9560170174, -1.2957,  0.0437,  0.0361,-39.0778, 16.9983,  0.7477
1496203942.9560940266,1496203942.9584999084, -1.2495, -0.1768,  0.0166,-39.0778, 16.9983,  0.7477
1496203942.9585769176,1496203942.9609971046, -1.2495, -0.1768,  0.0166,-39.0778, 16.9983,  0.7477
1496203942.9610741138,1496203942.9634869099, -1.2495, -0.1768,  0.0166,-21.6980, 17.7765,  4.3182
1496203942.9635629654,1496203942.9660370350, -1.2495, -0.1768,  0.0166,-21.6980, 17.7765,  4.3182
1496203942.9661149979,1496203942.9685080051, -1.2495, -0.1768,  0.0166,-21.6980, 17.7765,  4.3182
1496203942.9685859680,1496203942.9714090824, -1.2495, -0.1768,  0.0166,-21.6980, 17.7765,  4.3182
1496203942.9714870453,1496203942.9738929272, -1.2495, -0.1768,  0.0166,-17.4713, 17.7002,  5.8441
1496203942.9739699364,1496203942.9763829708, -1.2495, -0.1768,  0.1875,-17.4713, 17.7002,  5.8441
1496203942.9764599800,1496203942.9788739681, -1.1687, -0.1924,  0.1875,-17.4713, 17.7002,  5.8441
1496203942.9789509773,1496203942.9813559055, -1.1687, -0.1924,  0.1875,-17.4713, 17.7002,  5.8441
1496203942.9814319611,1496203942.9838449955, -1.1687, -0.1924,  0.1875,-17.4713, 13.2294,  5.4779
1496203942.9839210510,1496203942.9863278866, -1.1687, -0.1924,  0.1875,-32.4860, 13.2294,  5.4779
1496203942.9864048958,1496203942.9888310432, -1.1687, -0.1924,  0.1875,-32.4860, 13.2294,  5.4779
1496203942.9889080524,1496203942.9911940098, -1.1687, -0.1924,  0.1875,-32.4860, 13.2294,  5.4779
1496203942.9912700653,1496203942.9935579300, -1.1687, -0.1924,  0.1875,-32.4860, 13.2294,  5.4779
1496203942.9936339855,1496203942.9959230423, -1.1687, -0.1924, -0.1875,-35.5988, 10.1013,  3.2043
1496203942.9959990978,1496203942.9982819557, -1.2061, -0.2729, -0.1780,-35.5988, 10.1013,  3.2043
1496203942.9983580112,1496203943.0006899834, -1.2061, -0.2729, -0.1780,-35.5988, 10.1013,  3.2043
1496203943.0007660389,1496203943.0030589104, -1.2061, -0.2729, -0.1780,-35.5988, 10.1013,  3.2043
1496203943.0031340122,1496203943.0054180622, -1.2061, -0.2729, -0.1780,-34.2255, 10.8490,  4.8981
1496203943.0054929256,1496203943.0077779293, -1.2061, -0.2729, -0.1780,-34.2255, 10.8490,  4.8981
1496203943.0078539848,1496203943.0101580620, -1.2061, -0.2729, -0.1780,-34.2255, 10.8490,  4.8981
1496203943.0102341175,1496203943.0125200748, -1.2061, -0.2729, -0.1780,-34.2255, 10.8490,  4.8981
1496203943.0125958920,1496203943.0148890018, -1.2061, -0.2729, -0.1780,-34.2255, 10.8490,  4.8981
1496203943.0149650574,1496203943.0172510147, -1.4893, -0.3904, -0.3845,-29.9072, 10.4218,  5.1727
1496203943.0173280239,1496203943.0197210312, -1.4893, -0.3904, -0.3845,-29.9072, 10.4218,  5.1727
1496203943.0197980404,1496203943.0220940113, -1.4893, -0.3904, -0.3845,-29.9072, 10.4218,  5.1727
1496203943.0221700668,1496203943.0244560242, -1.4893, -0.3904, -0.3845,-29.9072, 10.4218,  5.1727
1496203943.0245308876,1496203943.0268230438, -1.4893, -0.3904, -0.3845,-21.6675,  5.5542,  1.4343
1496203943.0268950462,1496203943.0293350220, -1.4893, -0.3904, -0.3845,-21.6675,  5.5542,  1.4343
1496203943.0294079781,1496203943.0318129063, -1.4893, -0.3904, -0.3845,-21.6675,  5.5542,  1.4343
1496203943.0318861008,1496203943.0343039036, -1.4893, -0.3904, -0.3845,-21.6675,  5.5542,  1.4343
1496203943.0343770981,1496203943.0367839336, -1.4893, -0.2224, -0.2744,-21.6675,  5.4932, -3.2349
1496203943.0368559361,1496203943.0392520428, -1.3789, -0.2224, -0.2744,-13.8550,  5.4932, -3.2349
1496203943.0393249989,1496203943.0416100025, -1.3789, -0.2224, -0.2744,-13.8550,  5.4932, -3.2349
1496203943.0416820049,1496203943.0439639091, -1.3789, -0.2224, -0.2744,-13.8550,  5.4932, -3.2349
1496203943.0440359116,1496203943.0463240147, -1.3789, -0.2224, -0.2744,-13.8550,  5.4932, -3.2349
1496203943.0463960171,1496203943.0486760139, -1.3789, -0.2224, -0.2744,-11.6272,  4.6844, -6.6223
1496203943.0488119125,1496203943.0512249470, -1.3789, -0.2224, -0.2744,-11.6272,  4.6844, -6.6223
1496203943.0514080524,1496203943.0538198948, -1.3789, -0.2224, -0.2744,-11.6272,  4.6844, -6.6223
1496203943.0538918972,1496203943.0563011169, -1.3789, -0.2224, -0.0925,-11.6272,  4.6844, -6.6223
1496203943.0563740730,1496203943.0587880611, -1.4634, -0.2185, -0.0925, -8.8806,  3.3722, -8.1177
1496203943.0588591099,1496203943.0611510277, -1.4634, -0.2185, -0.0925, -8.8806,  3.3722, -8.1177
1496203943.0612220764,1496203943.0635099411, -1.4634, -0.2185, -0.0925, -8.8806,  3.3722, -8.1177
1496203943.0635800362,1496203943.0658669472, -1.4634, -0.2185, -0.0925, -8.8806,  3.3722, -8.1177
1496203943.0659370422,1496203943.0682189465, -1.4634, -0.2185, -0.0925, -8.8806,  3.3722,-12.6495
1496203943.0682930946,1496203943.0706849098, -1.4634, -0.2185, -0.0925, -6.6833,  2.7313,-12.6495
1496203943.0707581043,1496203943.0730540752, -1.4634, -0.2185, -0.0925, -6.6833,  2.7313,-12.6495
1496203943.0731279850,1496203943.0754148960, -1.4634, -0.2185, -0.0925, -6.6833,  2.7313,-12.6495
1496203943.0754868984,1496203943.0777750015, -1.2793, -0.2903, -0.2749, -6.6833,  2.7313,-12.6495
1496203943.0778460503,1496203943.0801670551, -1.2793, -0.2903, -0.2749, -6.2408,  4.6539,-17.5323
1496203943.0802400112,1496203943.0825219154, -1.2793, -0.2903, -0.2749, -6.2408,  4.6539,-17.5323
1496203943.0825951099,1496203943.0849580765, -1.2793, -0.2903, -0.2749, -6.2408,  4.6539,-17.5323
1496203943.0850310326,1496203943.0875849724, -1.2793, -0.2903, -0.2749, -6.2408,  4.6539,-17.5323
1496203943.0876588821,1496203943.0901110172, -1.2793, -0.2903, -0.2749, -2.4719,  5.4474,-18.1580
1496203943.0901849270,1496203943.0925590992, -1.2793, -0.2903, -0.2749, -2.4719,  5.4474,-18.1580
1496203943.0926320553,1496203943.0953829288, -1.2793, -0.2903, -0.2749, -2.4719,  5.4474,-18.1580
1496203943.0954580307,1496203943.0978739262, -1.1616, -0.3259, -0.2856, -2.4719,  5.4474,-18.1580
1496203943.0979468822,1496203943.1003930569, -1.1616, -0.3259, -0.2856,  1.4343,  5.7831,-17.8070
1496203943.1004669666,1496203943.1028769016, -1.1616, -0.3259, -0.2856,  2.5024,  5.7831,-17.8070
1496203943.1029489040,1496203943.1053659916, -1.1616, -0.3259, -0.2856,  2.5024,  5.7831,-17.8070
1496203943.1054389477,1496203943.1078391075, -1.1616, -0.3259, -0.2856,  2.5024,  5.7831,-17.8070
1496203943.1079120636,1496203943.1103210449, -1.1616, -0.3259, -0.2856,  2.5024,  5.7831,-16.8762
1496203943.1103940010,1496203943.1128048897, -1.1616, -0.3259, -0.2856,  4.7913,  3.8452,-16.8762
1496203943.1128768921,1496203943.1152849197, -1.1616, -0.3259, -0.2856,  4.7913,  3.8452,-16.8762
1496203943.1153569221,1496203943.1177699566, -1.0647, -0.3992, -0.2197,  4.7913,  3.8452,-16.8762
1496203943.1178419590,1496203943.1201920509, -1.0647, -0.3992, -0.2197,  4.7913,  3.8452,-16.8762
1496203943.1202650070,1496203943.1225481033, -1.0647, -0.3992, -0.2197,  4.9438,  2.3651,-14.7095
1496203943.1226201057,1496203943.1249101162, -1.0647, -0.3992, -0.2197,  4.9438,  2.3651,-14.7095
1496203943.1249830723,1496203943.1272590160, -1.0647, -0.3992, -0.2197,  4.9438,  2.3651,-14.7095
1496203943.1273319721,1496203943.1296188831, -1.0647, -0.3992, -0.2197,  4.9438,  2.3651,-14.7095
1496203943.1296920776,1496203943.1319839954, -1.0647, -0.3992, -0.2197,  4.9438,  1.4191, -9.3842
1496203943.1320540905,1496203943.1343400478, -1.0647, -0.3992, -0.2197,  5.8289,  1.4191, -9.3842
1496203943.1344099045,1496203943.1366999149, -1.0647, -0.4724, -0.2527,  5.8289,  1.4191, -9.3842
1496203943.1367709637,1496203943.1391580105, -1.0132, -0.4724, -0.2527,  5.8289,  1.4191, -9.3842
1496203943.1392290592,1496203943.1415219307, -1.0132, -0.4724, -0.2527,  5.8289,  1.4191, -9.3842
1496203943.1415920258,1496203943.1438839436, -1.0132, -0.4724, -0.2527,  6.5918,  0.7172, -1.7700
1496203943.1439540386,1496203943.1462368965, -1.0132, -0.4724, -0.2527,  6.5918,  0.7172, -1.7700
1496203943.1463060379,1496203943.1485900879, -1.0132, -0.4724, -0.2527,  6.5918,  0.7172, -1.7700
1496203943.1486608982,1496203943.1511600018, -1.0132, -0.4724, -0.2527,  6.5918,  0.7172, -1.7700
1496203943.1512310505,1496203943.1536400318, -1.0132, -0.4724, -0.2527,  7.9041,  0.7629,  4.7302
1496203943.1538219452,1496203943.1562399864, -1.0132, -0.4724, -0.2527,  7.9041,  0.7629,  4.7302
1496203943.1563100815,1496203943.1587190628, -1.0339, -0.4258, -0.2571,  7.9041,  0.7629,  4.7302
1496203943.1588358879,1496203943.1612460613, -1.0339, -0.4258, -0.2571,  7.9041,  0.7629,  4.7302
1496203943.1613159180,1496203943.1637310982, -1.0339, -0.4258, -0.2571,  7.9041,  0.8240,  8.6060
1496203943.1638031006,1496203943.1662158966, -1.0339, -0.4258, -0.2571,  9.6588,  0.8240,  8.6060
1496203943.1662890911,1496203943.1686990261, -1.0339, -0.4258, -0.2571,  9.6588,  0.8240,  8.6060
1496203943.1688220501,1496203943.1712338924, -1.0339, -0.4258, -0.2571,  9.6588,  0.8240,  8.6060
1496203943.1713070869,1496203943.1737151146, -1.0339, -0.4258, -0.2571,  9.6588,  0.8240, 10.9253
1496203943.1737899780,1496203943.1762011051, -1.0339, -0.4258, -0.1946, 12.1765, -0.1068, 10.9253
1496203943.1762800217,1496203943.1786870956, -1.1318, -0.3574, -0.2195, 12.1765, -0.1068, 10.9253
1496203943.1788189411,1496203943.1811010838, -1.1318, -0.3574, -0.2195, 12.1765, -0.1068, 10.9253
1496203943.1811790466,1496203943.1834630966, -1.1318, -0.3574, -0.2195, 12.1765, -0.1068, 10.9253
1496203943.1835401058,1496203943.1858260632, -1.1318, -0.3574, -0.2195, 14.4653,  0.0153, 11.3831
1496203943.1859040260,1496203943.1881868839, -1.1318, -0.3574, -0.2195, 14.4653,  0.0153, 11.3831
1496203943.1882638931,1496203943.1906590462, -1.1318, -0.3574, -0.2195, 14.4653,  0.0153, 11.3831
1496203943.1907360554,1496203943.1930201054, -1.1318, -0.3574, -0.2195, 14.4653,  0.0153, 11.3831
1496203943.1930959225,1496203943.1953849792, -1.1318, -0.3574, -0.2195, 14.4653,  0.0000, 11.2000
1496203943.1954610348,1496203943.1977438927, -1.2373, -0.2673, -0.1746, 15.4114,  0.0000, 11.2000
1496203943.1978199482,1496203943.2002320290, -1.2373, -0.2673, -0.1746, 15.4114,  0.0000, 11.2000
1496203943.2003080845,1496203943.2027211189, -1.2373, -0.2673, -0.1746, 15.4114,  0.0000, 11.2000
1496203943.2027969360,1496203943.2052989006, -1.2373, -0.2673, -0.1746, 15.4114,  0.0000, 11.2000
1496203943.2053859234,1496203943.2077970505, -1.2373, -0.2673, -0.1746, 15.4266, -0.5341, 10.2081
1496203943.2078750134,1496203943.2106859684, -1.2373, -0.2673, -0.1746, 15.4266, -0.5341, 10.2081
1496203943.2107639313,1496203943.2131750584, -1.2373, -0.2673, -0.1746, 15.4266, -0.5341, 10.2081
1496203943.2132520676,1496203943.2156610489, -1.2373, -0.2673, -0.1746, 15.4266, -0.5341,  6.3019
1496203943.2157349586,1496203943.2181448936, -1.1909, -0.2695, -0.1714, 14.8621, -0.9918,  7.7667
1496203943.2182190418,1496203943.2206380367, -1.1909, -0.2695, -0.1714, 14.8621, -0.9918,  7.7667
1496203943.2207129002,1496203943.2231218815, -1.1909, -0.2695, -0.1714, 14.8621, -0.9918,  7.7667
1496203943.2231960297,1496203943.2256050110, -1.1909, -0.2695, -0.1714, 14.8621, -0.9918,  7.7667
1496203943.2256779671,1496203943.2280900478, -1.1909, -0.2695, -0.1714, 15.5792, -1.1444,  5.1575
1496203943.2281620502,1496203943.2305769920, -1.1909, -0.2695, -0.1714, 15.5792, -1.1444,  5.1575
1496203943.2306499481,1496203943.2330579758, -1.1909, -0.2695, -0.1714, 15.5792, -1.1444,  5.1575
1496203943.2331309319,1496203943.2355430126, -1.1909, -0.2695, -0.1714, 15.5792, -1.1444,  5.1575
1496203943.2356159687,1496203943.2380280495, -1.0923, -0.2815, -0.1692, 16.4795, -1.1902,  4.0283
1496203943.2381010056,1496203943.2404470444, -1.0923, -0.2815, -0.1692, 16.4795, -1.1902,  4.0283
1496203943.2405209541,1496203943.2428131104, -1.0923, -0.2815, -0.1692, 16.4795, -1.1902,  4.0283
1496203943.2428860664,1496203943.2451710701, -1.0923, -0.2815, -0.1692, 16.4795, -1.1902,  4.0283
1496203943.2452440262,1496203943.2475330830, -1.0923, -0.2815, -0.1692, 16.4795, -1.1902,  2.2888
1496203943.2476060390,1496203943.2499349117, -1.0923, -0.2815, -0.1692, 17.8528, -0.5798,  2.2888
1496203943.2500090599,1496203943.2522931099, -1.0923, -0.2815, -0.1692, 17.8528, -0.5798,  2.2888
1496203943.2523670197,1496203943.2546548843, -1.0923, -0.2815, -0.1692, 17.8528, -0.5798,  2.2888
1496203943.2547280788,1496203943.2570090294, -1.1548, -0.3230, -0.1794, 17.8528, -0.5798,  2.2888
1496203943.2571899891,1496203943.2595250607, -1.1357, -0.3230, -0.1794, 21.0571, -0.7629,  0.1373
1496203943.2595999241,1496203943.2618889809, -1.1357, -0.3230, -0.1794, 21.0571, -0.7629,  0.1373
1496203943.2619619370,1496203943.2642490864, -1.1357, -0.3230, -0.1794, 21.0571, -0.7629,  0.1373
1496203943.2643220425,1496203943.2666130066, -1.1357, -0.3230, -0.1794, 21.0571, -0.7629,  0.1373
1496203943.2666859627,1496203943.2691259384, -1.1357, -0.3230, -0.1794, 21.0571, -0.7629, -2.1973
1496203943.2691988945,1496203943.2716090679, -1.1357, -0.3230, -0.1794, 27.0691, -0.8087, -2.1973
1496203943.2716829777,1496203943.2740929127, -1.1357, -0.3230, -0.1794, 27.0691, -0.8087, -2.1973
1496203943.2741670609,1496203943.2765779495, -1.1357, -0.3230, -0.1816, 27.0691, -0.8087, -2.1973
1496203943.2766520977,1496203943.2790739536, -1.1921, -0.2554, -0.1816, 27.0691, -0.8087, -6.1035
1496203943.2791469097,1496203943.2815649509, -1.1921, -0.2554, -0.1816, 34.5001, -0.5798, -5.6152
1496203943.2816379070,1496203943.2840399742, -1.1921, -0.2554, -0.1816, 34.5001, -0.5798, -5.6152
1496203943.2841129303,1496203943.2865250111, -1.1921, -0.2554, -0.1816, 34.5001, -0.5798, -5.6152
1496203943.2865989208,1496203943.2890210152, -1.1921, -0.2554, -0.1816, 34.5001, -0.5798, -5.6152
1496203943.2890949249,1496203943.2915029526, -1.1921, -0.2554, -0.1816, 42.0074, -1.6785,-11.3220
1496203943.2915790081,1496203943.2939910889, -1.1921, -0.2554, -0.1816, 42.0074, -1.6785,-11.3220
1496203943.2940680981,1496203943.2964739799, -1.1921, -0.2554, -0.2271, 42.0074, -1.6785,-11.3220
1496203943.2965500355,1496203943.2990009785, -1.3901, -0.0896, -0.2271, 42.0074, -1.6785,-11.3220
1496203943.2990779877,1496203943.3014960289, -1.3901, -0.0896, -0.2271, 47.2412, -5.4779,-18.5089
1496203943.3015730381,1496203943.3039870262, -1.3901, -0.0896, -0.2271, 47.2412, -5.4779,-18.5089
1496203943.3040640354,1496203943.3064799309, -1.3901, -0.0896, -0.2271, 47.2412, -5.4779,-18.5089
1496203943.3065559864,1496203943.3089759350, -1.3901, -0.0896, -0.2271, 47.2412, -5.4779,-18.5089
1496203943.3090529442,1496203943.3114659786, -1.3901, -0.0896, -0.2271, 47.2412, -8.4381,-25.4669
1496203943.3115420341,1496203943.3139579296, -1.3901, -0.0896, -0.2271, 50.3998, -8.4381,-25.4669
1496203943.3140358925,1496203943.3164451122, -1.3901, -0.0896, -0.3076, 50.3998, -8.4381,-25.4669
1496203943.3165218830,1496203943.3189749718, -1.6892, -0.0054, -0.3076, 50.3998, -8.4381,-25.4669
1496203943.3190529346,1496203943.3214681149, -1.6892, -0.0054, -0.3076, 50.3998, -8.4381,-37.1857
1496203943.3215460777,1496203943.3239560127, -1.6892, -0.0054, -0.3076, 53.0243,-11.9019,-35.1715
1496203943.3240358829,1496203943.3266119957, -1.6892, -0.0054, -0.3076, 53.0243,-11.9019,-35.1715
1496203943.3266930580,1496203943.3294019699, -1.6892, -0.0054, -0.3076, 53.0243,-11.9019,-35.1715
1496203943.3294830322,1496203943.3317699432, -1.6892, -0.0054, -0.3076, 53.0243,-11.9019,-35.1715
1496203943.3318500519,1496203943.3341429234, -1.6892, -0.0054, -0.3076, 58.8684,-16.5253,-45.1202
1496203943.3342220783,1496203943.3365080357, -1.6892, -0.0054, -0.2983, 58.8684,-16.5253,-45.1202
1496203943.3365869522,1496203943.3388938904, -1.8264,  0.1140, -0.2983, 58.8684,-16.5253,-45.1202
1496203943.3389720917,1496203943.3413820267, -1.8264,  0.1140, -0.2983, 58.8684,-16.5253,-45.1202
1496203943.3414609432,1496203943.3438689709, -1.8264,  0.1140, -0.2983, 62.3474,-21.1487,-51.1627
1496203943.3439478874,1496203943.3463640213, -1.8264,  0.1140, -0.2983, 62.3474,-21.1487,-51.1627
1496203943.3464419842,1496203943.3488590717, -1.8264,  0.1140, -0.2983, 62.3474,-21.1487,-51.1627
1496203943.3489370346,1496203943.3513460159, -1.8264,  0.1140, -0.2983, 62.3474,-21.1487,-51.1627
1496203943.3514239788,1496203943.3538370132, -1.8264,  0.1140, -0.2983, 62.3474,-25.2686,-61.0199
1496203943.3539159298,1496203943.3563230038, -1.8264,  0.1140, -0.3608, 61.7371,-25.2686,-61.0199
1496203943.3564019203,1496203943.3588240147, -1.5962,  0.3352, -0.3501, 61.7371,-25.2686,-61.0199
1496203943.3589029312,1496203943.3611850739, -1.5962,  0.3352, -0.3501, 61.7371,-25.2686,-61.0199
1496203943.3613710403,1496203943.3636589050, -1.5962,  0.3352, -0.3501, 61.7371,-25.2686,-76.6449
1496203943.3637380600,1496203943.3660290241, -1.5962,  0.3352, -0.3501, 51.1475,-28.9764,-76.3702
1496203943.3661088943,1496203943.3683879375, -1.5962,  0.3352, -0.3501, 51.1475,-28.9764,-76.3702
1496203943.3684670925,1496203943.3707590103, -1.5962,  0.3352, -0.3501, 51.1475,-28.9764,-76.3702
1496203943.3708379269,1496203943.3731288910, -1.5962,  0.3352, -0.3501, 51.1475,-28.9764,-76.3702
1496203943.3732070923,1496203943.3754920959, -1.5962,  0.3352, -0.3501, 27.9236,-30.6854,-91.7816
1496203943.3755700588,1496203943.3778560162, -1.0007, -0.0356, -0.2991, 27.9236,-30.6854,-91.7816
1496203943.3779349327,1496203943.3802759647, -1.0007, -0.0356, -0.2991, 27.9236,-30.6854,-91.7816
1496203943.3803548813,1496203943.3826429844, -1.0007, -0.0356, -0.2991, 27.9236,-30.6854,-91.7816
1496203943.3827209473,1496203943.3850109577, -1.0007, -0.0356, -0.2991, 27.9236,-30.6854,-101.3489
1496203943.3850901127,1496203943.3873798847, -1.0007, -0.0356, -0.2991,  1.0376,-32.0282,-101.3489
1496203943.3874559402,1496203943.3899281025, -1.0007, -0.0356, -0.2991,  1.0376,-32.0282,-101.3489
1496203943.3900051117,1496203943.3924179077, -1.0007, -0.0356, -0.2991,  1.0376,-32.0282,-101.3489
1496203943.3924939632,1496203943.3949029446, -1.0007, -0.0356, -0.2991,  1.0376,-32.0282,-101.3489
1496203943.3949790001,1496203943.3973948956, -0.5918, -0.7253, -0.3181,-13.6719,-30.4565,-101.1658
1496203943.3974730968,1496203943.3998930454, -0.5918, -0.7253, -0.3181,-13.6719,-30.4565,-101.1658
1496203943.3999700546,1496203943.4023790359, -0.5918, -0.7253, -0.3181,-13.6719,-30.4565,-101.1658
1496203943.4024560452,1496203943.4048669338, -0.5918, -0.7253, -0.3181,-13.6719,-30.4565,-101.1658
1496203943.4049448967,1496203943.4073510170, -0.5918, -0.7253, -0.3181,-21.0114,-26.5808,-95.6268
1496203943.4074299335,1496203943.4098489285, -0.5918, -0.7253, -0.3181,-21.0114,-26.5808,-95.6268
1496203943.4099268913,1496203943.4123399258, -0.5918, -0.7253, -0.3181,-21.0114,-26.5808,-95.6268
1496203943.4124178886,1496203943.4148280621, -0.5918, -0.7253, -0.3181,-21.0114,-26.5808,-95.6268
